Points, URL
256,https://blogs.msdn.microsoft.com/dotnet/2018/05/30/announcing-net-core-2-1/
256,https://martinfowler.com/articles/products-over-projects.html
252,https://blog.cloudflare.com/neon-is-the-new-black/
250,https://blog.cloudflare.com/welcome-hidden-resolver/
235,https://software.intel.com/en-us/blogs/2014/02/19/why-has-cpu-frequency-ceased-to-grow
234,https://engineering.tumblr.com/post/170040992289/how-i-review-code
234,http://blog.atom.io/2018/01/10/the-state-of-atoms-performance.html
233,https://www.joelonsoftware.com/2018/04/06/the-stack-overflow-age/
228,https://blog.cryptographyengineering.com/2018/04/07/hash-based-signatures-an-illustrated-primer/
226,http://www.brendangregg.com/blog/2018-02-09/kpti-kaiser-meltdown-performance.html
225,http://www.mattwarren.org/2018/03/02/How-generics-were-added-to-.NET/
221,https://dave.cheney.net/2018/01/08/gos-hidden-pragmas
220,https://martinfowler.com/articles/201803-refactoring-2nd-ed.html
215,https://rachelbythebay.com/w/2018/03/27/whowhat/
212,https://www.cockroachlabs.com/blog/distributed-database-performance/
208,https://medium.com/@steve.yegge/google-doesnt-necessarily-need-innovation-95cea96d0eeb?r=1
207,http://nullprogram.com/blog/2018/05/31/
204,https://blog.jooq.org/2018/06/06/truth-first-or-why-you-should-mostly-implement-database-first-designs/
202,https://medium.com/netflix-techblog/the-end-of-video-coding-40cf10e711a2
197,https://blog.twitter.com/engineering/en_us/topics/insights/2018/twittertensorflow.html
196,https://engineering.instagram.com/copy-on-write-friendly-python-garbage-collection-ad6ed5233ddf
195,https://drewdevault.com/2018/02/17/Writing-a-Wayland-compositor-1.html
187,http://prog21.dadgum.com/114.html
184,http://norvig.com/21-days.html
183,https://medium.com/@steve.yegge/who-will-steal-android-from-google-af3622b6252e
182,https://blog.acolyer.org/2018/01/26/a-practitioners-guide-to-reading-programming-languages-papers/
179,http://www.bfilipek.com/2018/04/deprecating-pointers.html#
177,http://lambda-the-ultimate.org/node/5504
175,https://crystal-lang.org/2018/06/15/crystal-0.25.0-released.html
174,https://blog.jessfraz.com/post/nerd-sniped-by-binfmt_misc/
173,https://medium.com/@NetflixTechBlog/titus-the-netflix-container-management-platform-is-now-open-source-f868c9fb5436
171,https://blog.golang.org/go1.10
167,https://open.blogs.nytimes.com/2015/04/09/extracting-structured-data-from-recipes-using-conditional-random-fields/
166,https://blog.graph.cool/introducing-prisma-1ff423fd629e
166,http://www.mattwarren.org/2018/06/07/CoreRT-.NET-Runtime-for-AOT/
166,https://drewdevault.com/2018/03/17/Hack-everything-without-fear.html
161,http://teropa.info/loop/
160,https://jvns.ca/blog/2018/01/04/how-does-gdb-call-functions/
160,https://os.phil-opp.com/second-edition/
160,https://blog.cryptographyengineering.com/2018/01/10/attack-of-the-week-group-messaging-in-whatsapp-and-signal/
158,https://blog.acolyer.org/2018/04/19/darwin-a-genomics-co-processor-provides-up-to-15000x-acceleration-on-long-read-assembly/
152,http://dtrace.org/blogs/bmc/2018/02/03/talks/
151,https://jvns.ca/blog/2018/05/11/batch-editing-files-with-ed/
149,https://adambard.com/blog/what-is-homoiconicity/
147,https://rachelbythebay.com/w/2018/03/13/write/
147,http://blog.fogus.me/2018/01/02/the-best-things-and-stuff-of-2017/
146,https://jvns.ca/blog/2018/03/31/reverse-engineering-notability-format/
143,https://crystal-lang.org/
142,http://dragan.rocks/articles/18/Interactive-GPU-Programming-2-Hello-OpenCL
142,https://blog.acolyer.org/2018/06/05/servicefabric-a-distributed-platform-for-building-microservices-in-the-cloud/
141,https://githubengineering.com/crypto-deprecation-notice/
139,https://www.cockroachlabs.com/blog/kubernetes-state-of-stateful-apps/
139,https://blog.golang.org/survey2017-results
139,https://blog.acolyer.org/2018/03/16/when-coding-style-survives-compilation-de-anonymizing-programmers-from-executable-binaries/
137,https://blog.acolyer.org/2018/01/17/some-thoughts-on-security-after-ten-years-of-qmail-1-0/
135,https://databricks.com/blog/2018/06/05/introducing-mlflow-an-open-source-machine-learning-platform.html
133,http://norvig.com/python-lisp.html
133,https://www.cockroachlabs.com/blog/database-evolution/
133,http://www.brendangregg.com/blog/2018-01-17/measure-working-set-size.html
131,http://www.mattwarren.org/2018/01/22/Resources-for-Learning-about-.NET-Internals/
131,https://blogs.nvidia.com/blog/2018/01/31/ai-detect-sarcasm/
129,https://eng.uber.com/mysql-migration/
125,https://rachelbythebay.com/w/2018/04/22/sauce/
124,https://medium.com/javascript-scene/how-to-turn-a-job-opening-into-a-dream-job-for-top-talent-14b63f03146d
121,https://jvns.ca/blog/2018/02/05/rust-bcc/
118,http://dragan.rocks/articles/17/Clojure-Numerics-5-Orthogonalization-and-Least-Squares
116,https://jvns.ca/blog/2018/03/28/open-source-sabbatical---awesome/
115,http://nullprogram.com/blog/2018/05/01/
113,https://www.chenhuijing.com/blog/math-and-front-end/#%F0%9F%8F%80
108,https://danluu.com/symbolics-lisp-machines/
106,https://blogs.dropbox.com/tech/2018/03/meet-bandaid-the-dropbox-service-proxy/
99,https://rachelbythebay.com/w/2018/04/02/cpp/
97,https://eng.lyft.com/application-security-in-a-devops-environment-53092f8a6048
95,https://blogs.msdn.microsoft.com/oldnewthing/20180205-00/?p=97965
95,https://benchling.engineering/from-200k-lines-of-coffeescript-to-zero-making-decaffeinate-super-stable-4de0ca68d9bc
94,https://githubengineering.com/removing-oobgc/
93,http://blog.robertelder.org/jim-roskind-grammar/
93,https://rachelbythebay.com/w/2018/05/13/dates/
93,https://blog.ipfs.io/35-ipfs-companion-2-2-0/#hn2
91,http://eng.uber.com/go-geofence/
83,https://blog.algolia.com/building-real-time-analytics-apis/
81,https://rachelbythebay.com/w/2018/04/29/core/
81,https://www.cockroachlabs.com/blog/performance-part-two/
79,https://blog.jetbrains.com/kotlin/2018/02/kotlinnative-v0-6-is-here/?
76,https://martinfowler.com/articles/agileFluency.html
76,https://robots.thoughtbot.com/the-many-uses-of-org-mode
75,https://blogs.nvidia.com/blog/2018/05/04/gpp/
73,https://blog.jetbrains.com/kotlin/2018/01/kotlin-1-2-20-is-out/
73,https://medium.com/walmartlabs/the-benefits-of-server-side-rendering-over-client-side-rendering-5d07ff2cefe8
72,https://benchling.engineering/powering-crispr-with-aws-lambda-f22c151a1ffc
71,https://blogs.nvidia.com/blog/2018/01/12/an-ai-for-ai-new-algorithm-poised-to-fuel-scientific-discovery/
69,https://rachelbythebay.com/w/2018/04/06/learn/
67,https://martinfowler.com/bliki/Datensparsamkeit.html
67,http://www.windytan.com/2017/11/in-pursuit-of-otamas-tone.html
67,https://blog.jessfraz.com/post/building-container-images-securely-on-kubernetes/
66,https://medium.com/javascript-scene/how-one-jira-ticket-made-my-employer-1mm-month-7-metrics-that-actually-matter-ffb5b2376a6b
66,https://www.igvita.com/2012/02/06/sstable-and-log-structured-storage-leveldb/
65,http://engineering.khanacademy.org/posts/original-serverless.htm
64,https://blog.jooq.org/2018/05/14/selecting-all-columns-except-one-in-postgresql/
64,https://rachelbythebay.com/w/2018/04/10/var/
64,https://blog.discordapp.com/open-source-and-discord-b7466080fbf2
63,https://blogs.nvidia.com/blog/2018/06/08/worlds-fastest-exascale-ai-supercomputer-summit/
63,https://blogs.nvidia.com/blog/2014/02/14/kings-quest/
63,https://rachelbythebay.com/w/2012/01/09/rigor/
62,https://martinfowler.com/bliki/OrmHate.html
60,https://crypt.codemancers.com/posts/2018-04-24-intro-to-interceptor/
59,https://www.joelonsoftware.com/2018/01/12/birdcage-liners/
56,https://www.digitalocean.com/community/tutorials/introduction-to-the-dom
53,http://www.yegor256.com/2018/03/13/fluent-interfaces.html
52,http://preshing.com/20110926/high-resolution-mandelbrot-in-obfuscated-python/
45,https://blogs.windows.com/msedgedev/2018/02/06/welcoming-progressive-web-apps-edge-windows-10/
44,https://idea.popcount.org/2013-09-05-it-aint-about-the-callbacks/
42,https://labs.spotify.com/2013/12/12/what-it-feels-like-being-an-ipad-on-a-stick-on-wheels/
42,https://blog.getbootstrap.com/
41,https://blog.twitter.com/engineering/en_us/topics/insights/2017/Our-Discovery-of-Cramming.html
41,https://blog.jessfraz.com/post/hard-multi-tenancy-in-kubernetes/
41,https://drewdevault.com/2018/05/29/Embedding-files-in-C.html
41,https://blogs.nvidia.com/blog/2018/02/19/lexiconmd-ai-powered-app/
40,http://www.red-lang.org/2018/01/answers-to-community-questions.html
39,https://security.googleblog.com/2018/01/todays-cpu-vulnerability-what-you-need.html
36,https://os.phil-opp.com/news/2018-03-09-pure-rust/
35,https://blog.getbootstrap.com/2018/04/09/bootstrap-4-1/
33,https://blog.codinghorror.com/we-are-typists-first-programmers-second/
31,https://codeblog.jonskeet.uk/2018/03/17/stack-overflow-culture/
30,https://philipwalton.com/articles/how-we-track-pageviews-is-all-wrong/
28,https://www.nytimes.com/2017/09/27/science/black-holes-collision-ligo-virgo.html?_r=0
28,https://blog.twitter.com/engineering/en_us/topics/open-source/2018/heron-donated-to-apache-software-foundation.html
26,https://blog.graph.cool/introducing-prisma-cloud-a-graphql-database-platform-ed591baa8737
26,https://medium.com/netflix-techblog/project-nimble-region-evacuation-reimagined-d0d0568254d4
24,https://developer.okta.com/blog/2018/06/11/how-to-prevent-your-users-from-using-breached-passwords
24,https://blog.golang.org/conduct-2018
21,https://swizec.com/blog/how-i-sidehustled-72167-last-year-and-what-i-wanna-do-next/swizec/8016
20,http://blog.cleancoder.com/uncle-bob/2018/04/13/FPvsOO.html
20,https://blog.jessfraz.com/post/containers-security-and-echo-chambers/
19,https://idea.popcount.org/2013-07-19-how-to-sleep-a-million-years/
19,https://blog.codeship.com/codeship-acquired-by-cloudbees/
18,https://www.joelonsoftware.com/2018/05/03/announcing-stack-overflow-for-teams/
17,https://realpython.com/blog/python/world-class-companies-using-python/
16,https://zachholman.com/posts/apple-accessories-ecosystem-problem
16,https://slack.engineering/moving-fast-and-securing-things-540e6c5ae58a
15,https://blog.jooq.org/2018/02/05/calculating-tuppers-self-referential-formula-with-sql/
13,https://blog.algolia.com/bringing-search-to-angular
13,https://engineering.shopify.com/blogs/engineering/shopify-infrastructure-collaboration-with-google
12,http://www.bfilipek.com/2017/12/cpp-status-2017.html
12,http://blog.cleancoder.com/uncle-bob/2018/04/02/InTheLarge.html
12,https://www.digitalocean.com/community/tutorials/a-deep-dive-into-iptables-and-netfilter-architecture
12,https://jobandtalent.engineering/optimizing-docker-images-for-a-faster-development-workflow-591dc3ac4de0
11,https://haptik.ai/tech/analytics-dashboard-chatbots/
10,https://slack.engineering/keep-webpack-fast-a-field-guide-for-better-build-performance-f56a5995e8f1
10,http://www.johnwittenauer.net/a-sampling-of-monte-carlo-methods/
10,https://blog.cryptographyengineering.com/2018/05/17/was-the-efail-disclosure-horribly-screwed-up/
10,https://www.sitepoint.com/the-ico-thats-disrupting-the-way-you-start-and-run-companies/
10,https://drewdevault.com/2018/06/05/Should-you-move-to-sr.ht.html
9,https://engineering.riotgames.com/news/taxonomy-tech-debt
9,https://dave.cheney.net/2018/01/16/containers-versus-operating-systems
9,https://engineering.gosquared.com/salesforce-rest-api-integration
9,https://robots.thoughtbot.com/you-should-take-a-codecation
9,https://databricks.com/blog/2018/03/27/introducing-click-the-command-line-interactive-controller-for-kubernetes.html
9,http://tech.trivago.com/2018/01/10/splitting-a-monitoring-monolith-into-separate-components/
8,https://engineering.linkedin.com/blog/2018/02/dynamometer--scale-testing-hdfs-on-minimal-hardware-with-maximum
8,https://crystal-lang.org/2018/02/06/lucky-with-crystal.html
8,https://crypt.codemancers.com/posts/2017-11-22-elixir-remote-debugging/
8,https://blog.algolia.com/api-documentation-choosing-right-tool/
8,https://blogs.nvidia.com/blog/2018/04/12/gpu-accelerated-analytics-mapd-cloud/
7,http://dragan.rocks/articles/17/Clojure-Numerics-6-More-Linear-Algebra-Fun-with-Least-Squares
7,https://medium.com/netflix-techblog/open-sourcing-zuul-2-82ea476cb2b3
7,https://www.digitalocean.com/community/tutorials/why-you-may-not-want-to-run-your-own-mail-server
7,https://medium.com/netflix-techblog/fast-json-api-serialization-with-ruby-on-rails-7c06578ad17f
7,https://www.joelonsoftware.com/2018/04/13/gamification/
7,https://evilmartians.com/chronicles/speaking-with-an-accent
7,https://blog.jooq.org/2016/07/04/how-functional-programming-will-finally-do-away-with-the-gof-patterns/
7,https://slack.engineering/interops-labyrinth-sharing-code-between-web-electron-apps-f9474d62eccc
7,https://drivy.engineering/api-documentation/
7,https://medium.com/netflix-techblog/titus-the-netflix-container-management-platform-is-now-open-source-f868c9fb5436
6,https://blog.graph.cool/reusing-composing-graphql-apis-with-graphql-bindings-80a4aa37cff5
6,https://www.pubnub.com/blog/implementing-pubnub-dapp-with-ethereum-blockchain/?devrel_hn=cameron
6,https://developers.livechatinc.com/blog/how-to-create-javascript-libraries-in-2018-part-1/
6,https://engineering.linkedin.com/blog/2018/03/how-we-built-the-same-app-twice-with-preact-and-glimmerjs
6,https://engineering.linkedin.com/blog/2018/04/samza-aeon--latency-insights-for-asynchronous-one-way-flows
6,https://bytes.babbel.com/en/articles/2018-03-27-join-babbel-neos.html
6,https://www.joelonsoftware.com/2018/04/23/strange-and-maddening-rules/
6,https://blog.graph.cool/prisma-now-supports-postgres-aad74ba479cb
6,http://artsy.github.io/blog/2018/03/17/two-years-of-react-native/
6,https://www.pubnub.com/blog/pubnub-chatengine-is-faster-than-imessage/
6,https://medium.com/@NetflixTechBlog/tips-for-high-availability-be0472f2599c
6,https://www.joelonsoftware.com/2000/08/09/the-joel-test-12-steps-to-better-code/
6,http://blog.joda.org/2018/02/java-9-has-six-weeks-to-live.html
6,http://dragan.rocks/articles/18/Interactive-GPU-Programming-1-Hello-CUDA
6,https://developer.okta.com/blog/2018/04/17/webauthn-developers-guide-to-whats-on-the-horizon
5,http://engineering.curalate.com/2018/02/01/deep-metric-embedding.html
5,https://dave.cheney.net/2018/05/29/how-the-go-runtime-implements-maps-efficiently-without-generics
5,https://developers.soundcloud.com/blog/pagerank-in-spark
5,http://tech.adroll.com/blog/dev/2018/01/08/quaff-that-potion-saving-millions-with-elixir-and-erlang.html
5,https://tech.scrunch.com/blog/deep-learning-on-lambda-part-1-architecture-and-performance
5,https://medium.com/airbnb-engineering/reconciling-graphql-and-thrift-at-airbnb-a97e8d290712
5,https://developers.soundcloud.com/blog/managing-unplanned-and-support-tasks
5,https://www.pubnub.com/blog/build-a-twitter-chatbot-with-pubnub-functions/
5,http://blog.klipse.tech/lisp/2018/05/07/blog-common-lisp.html
5,https://engineering.vena.io/2018/01/31/when-is-a-set-not-a-set/
5,https://jeremykun.com/2016/04/18/singular-value-decomposition-part-1-perspectives-on-linear-algebra/
5,http://mherman.org/blog/2018/01/02/user-authentication-with-passport-and-koa/#.Wk-GvJhxoA0.hackernews
5,https://blog.sketchapp.com/prototyping-libraries-on-sketch-cloud-and-an-official-ios-ui-kit-in-sketch-49-bf090c70796c
5,https://www.joelonsoftware.com/2000/04/06/things-you-should-never-do-part-i/
5,https://heap.engineering/making-our-apis-solid-by-breaking-them-in-production
5,https://engineering.riotgames.com/news/profiling-optimisation
5,https://developer.okta.com/blog/2018/02/27/a-breakdown-of-the-new-saml-authentication-bypass-vulnerability
5,https://www.mattcutts.com/blog/google-contributor/
5,https://ericlippert.com/2015/04/27/wizards-and-warriors-part-one/
4,https://nickdesaulniers.github.io/blog/2018/06/02/speeding-up-linux-kernel-builds-with-ccache/
4,http://www.red-lang.org/2018/01/red-here-we-go.html
4,https://www.sitepoint.com/an-introduction-to-sails-js/
4,https://tech.instacart.com/how-to-build-a-deep-learning-model-in-15-minutes-a3684c6f71e
4,https://kev.inburke.com/kevin/quick-dirty-profiling/
4,http://www.bfilipek.com/2018/03/ifconstexpr.html
4,https://www.thumbtack.com/engineering/structured-engineering-hiring-thumbtack/
4,http://tech.adroll.com/blog/data-science/2018/04/26/just-binary-classifier.html
4,https://engineeringblog.yelp.com/2018/06/how-yelp-modularized-the-android-app.html
4,https://www.thumbtack.com/engineering/high-availability-for-influxdb/
4,https://www.confluent.io/blog/data-dichotomy-rethinking-the-way-we-treat-data-and-services/
4,https://kinvolk.io/blog/2018/02/timing-issues-when-using-bpf-with-virtual-cpus/
4,https://blog.nelhage.com/post/three-kinds-of-leaks/
4,https://blog.codeship.com/codeship-integrates-with-github-enterprise/
4,https://blog.risingstack.com/why-developers-love-node-js-2018-survey/
4,https://codeblog.jonskeet.uk/2018/04/13/backward-compatibility-and-overloading/
4,http://engineering.khanacademy.org/posts/python-refactor-1.htm
4,http://eng.uber.com/keplergl/
4,https://www.joelonsoftware.com/2005/12/29/the-perils-of-javaschools-2/
4,https://os.phil-opp.com/integration-tests/
4,http://blog.joda.org/2018/03/jpms-negative-benefits.html
4,https://www.amitmerchant.com/pocket-avengers/#/
4,https://www.confluent.io/blog/bottled-water-real-time-integration-of-postgresql-and-kafka/
4,https://davidwalsh.name/es7-es8-features
4,https://evilmartians.com/chronicles/rails-5-2-active-storage-and-beyond
4,https://www.pubnub.com/blog/introducing-the-chatengine-plugin-for-vue/
4,https://www.pubnub.com/blog/announcing-the-monkeylearn-block/?devrel_hn=adamb
4,https://dave.cheney.net/2018/01/16/containers-verses-operating-systems
4,https://engineering.linkedin.com/blog/2018/04/css-at-scale--linkedins-new-open-source-projects-take-on-stylesh
4,https://blog.cryptographyengineering.com/2018/04/26/a-few-thoughts-on-ray-ozzies-clear-proposal/
4,https://www.sitepoint.com/improve-your-website-in-2018-with-these-top-wordpress-plugins/
3,https://swizec.com/blog/animating-svg-nodes-react-preact-inferno-vue/swizec/7311
3,https://www.amitmerchant.com/shrug-pwa/
3,https://martinfowler.com/articles/microservice-trade-offs.html
3,https://jeremykun.com/2017/12/29/np-hard-does-not-mean-hard/
3,https://blog.jooq.org/2018/04/01/a-completely-overhauled-modularised-jooq-3-11-ready-for-java-11
3,https://medium.com/strava-engineering/building-activity-tagging-with-an-iterative-approach-6b2240dc6a25
3,https://advancedweb.hu/2018/02/27/21_first_impressions_typescript/
3,https://blog.sqreen.io/authentication-best-practices-vue/
3,https://www.pubnub.com/blog/comparing-pubnub-functions-vs-aws-lambda-functions/?devrel_hn=pnvlambda
3,https://engineering.vena.io/2018/01/12/using-golang-with-a-private-github-and-forks/
3,https://os.phil-opp.com/minimal-rust-kernel/
3,https://blog.sqreen.io/buffer-under-read-ruby/
3,https://adambard.com/blog/stream-processing-core-async/
3,https://blogs.msdn.microsoft.com/pythonengineering/2018/05/31/recap-microsoft-at-pycon-us-2018/
3,https://crystal-lang.org/2018/01/25/amber-crystalizing-rails-and-phoenix.html
3,https://blog.graph.cool/graphql-binding-2-0-improved-api-schema-transforms-automatic-codegen-5934cd039db1
3,https://joearms.github.io/published/2014-02-07-why-programming-is-difficult.html
3,https://backtrace.io/blog/breakpoint-paul-khuong-appnexus/
3,https://martinfowler.com/articles/web-security-basics.html
3,https://tomassetti.me/create-languages/
3,https://www.pubnub.com/blog/build-your-own-uber-lyft-app-geolocation-tracking-android/?devrel_hn=kaushik
3,https://zachholman.com/posts/a-stack-story
3,https://medium.com/@steve.yegge/honestly-i-cant-stand-k8s-48c9a600e405?source=rss-c1ec701babb7------2
3,https://blog.sqreen.io/ico-security/
3,https://advancedweb.hu/2018/06/05/letsencrypt_webroot_vs_standalone/
3,https://engineeringblog.yelp.com/2018/06/fast-order-search.html
3,https://engineering.riotgames.com/news/determinism-league-legends-fixing-divergences
3,https://swizec.com/blog/reactflux-can-do-in-just-137-lines-what-jquery-can-do-in-10
3,https://evilmartians.com/chronicles/stick-with-security-yubikey-ssh-gnupg-macos
3,https://engineering.vena.io/2018/06/04/test-driven-open-source-contributions/
3,http://mherman.org/blog/2018/01/22/stubbing-node-authentication-middleware-with-sinon/#.Wmo0vpOFgeO
3,http://engineering.curalate.com/2018/03/23/DL-lib-for-app-dev-and-prod.html
3,https://code.blender.org/2018/03/blender-2-8-highlights/
3,https://blog.getbootstrap.com/2018/04/30/bootstrap-4-1-1/
3,https://steve-yegge.blogspot.com/2007/02/next-big-language.html
3,https://lambda.grofers.com/data-and-the-bid-to-simplify-grocery-7a93bf781006
3,https://wecode.wepay.com/posts/wetools-an-elixir-cli
3,https://blog.jooq.org/2018/02/20/type-safe-implicit-join-through-path-navigation-in-jooq-3-11/
3,http://huonw.github.io/blog/2016/04/myths-and-legends-about-integer-overflow-in-rust/
3,https://joshtronic.com/2018/04/09/vps-showdown-april-2018-digitalocean-linode-vultr/
3,https://www.pubnub.com/blog/realtime-data-synchronization-image-switcher-with-unity-pubnub/?devrel_hn=jordan
3,https://crystal-lang.org/2018/01/08/top-5-reasons-for-ruby-ists-to-use-crystal.html
3,https://swizec.com/blog/blogging-drive-sales/swizec/8338
3,https://www.pubnub.com/blog/guide-to-realtime-iot-analytics-connecting-devices/?devrel_hn=syed
3,https://os.phil-opp.com/first-edition/
3,https://www.sitepoint.com/apache-vs-nginx-performance-optimization-techniques/
3,https://allegro.tech/2018/05/From-Java-to-Kotlin-and-Back-Again.html
2,https://tomassetti.me/excel-and-dsls/
2,https://meowni.ca/posts/2017-puppeteer-tests/
2,http://aakinshin.net/blog/post/mono-gc-collects/
2,https://www.pluralsight.com/guides/other/introduction-to-augmented-reality-with-arkit
2,https://www.pluralsight.com/guides/software-engineering-best-practices/get-rid-of-that-bottleneck-using-modern-queue-techniques
2,https://wyeworks.com/blog/2018/1/16/Testing-Vuejs-in-Rails-with-Webpacker-and-Jest/
2,https://making.pusher.com/ephemeral-port-exhaustion-and-how-to-avoid-it/index.html
2,https://www.thumbtack.com/engineering/hitchhikers-guide-to-code-reviews/
2,https://heap.engineering/structure-permissions-saas-app/
2,https://evilmartians.com/chronicles/scroll-to-the-future-modern-javascript-css-scrolling-implementations
2,https://engineering.semantics3.com/partitioning-in-postgresql-161e52c367ba
2,https://kinvolk.io/blog/2018/04/flatcar-linux-is-now-open-to-the-public/
2,https://os.phil-opp.com/unit-testing/
2,https://www.pubnub.com/blog/how-we-sped-up-eventually-consistent-databases-global-syncs-through-caching/
2,https://www.paypal-engineering.com/2014/12/10/10-myths-of-enterprise-python/
2,http://engineering.curalate.com/2018/05/16/productionalizing-ecs.html
2,https://blog.graph.cool/introducing-prisma-cloud-a-graphql-database-platform-ed591baa8737?
2,https://swizec.com/blog/why-everything-must-change-every-five-years/swizec/8212
2,https://blog.graph.cool/tutorial-how-to-build-a-graphql-server-with-graphql-yoga-6da86f346e68
2,https://medium.com/strava-engineering/quantifying-effort-through-heart-rate-data-e6a0e3dd6a52
2,https://blog.octo.com/en/clean-node-part-1
2,http://artsy.github.io/blog/2018/05/08/is-graphql-the-future/
2,https://www.thoughtworks.com/insights/blog/implications-tech-stack-complexity-executives
2,http://blog.codefx.org/java/intersection-types-var/
2,https://engineering.foursquare.com/finding-the-perfect-10-how-we-developed-the-foursquare-venue-rating-system-c76b08f7b9b3
2,https://www.pubnub.com/blog/iot-smart-lock-with-secure-access-management-raspberry-pi/?devrel_hn=namratha
2,https://engineering.foursquare.com/chicago-here-we-come-4dd431a7ca66
2,https://blog.sqreen.io/cryptocurrency-exchanges-security/
2,https://engineeringblog.yelp.com/2018/06/yelps-secret-detector.html
2,https://tech.scrunch.com/blog/deep-learning-on-lambda-part-1-architecture-and-performance/
2,https://medium.com/strava-engineering/diversity-within-stravas-engineering-organization-a48d0a0dd9ed
2,https://www.pubnub.com/blog/how-to-launch-your-own-crowdsalable-cryptocurrency-part-3/
2,https://wyeworks.com/blog/2018/1/3/using-git-hooks-to-improve-your-day-to-day-workflow/
2,https://making.pusher.com/unit-testing-io-in-haskell/
2,https://benmccormick.org/2018/02/07/react-confessions/
2,https://medium.com/strava-engineering/guild-week-at-strava-8edc1d7b5274
2,https://engineering.mongodb.com/post/pruning-dynamic-rebuilds-with-libabigail
2,https://techblog.commercetools.com/gss-grid-application-layout-in-production-f60c65a05cfa
2,https://postmarkapp.com/blog/gdpr-get-ready
2,https://making.pusher.com/ephemeral-port-exhaustion-and-how-to-avoid-it/
2,https://kinvolk.io/blog/2018/03/announcing-the-flatcar-linux-project/
2,https://allegro.tech/2018/05/Static-linking-vs-dyld3.html
2,https://ericlippert.com/2016/02/01/west-of-house/
2,http://upcoder.com/19/automatic-object-linkage-with-include-graphs
