Points,URL
4,https://advancedweb.hu/2017/08/22/git-commit/
4,https://ruslanspivak.com/lsbaws-part1/
4,https://www.confluent.io/blog/apache-kafka-getting-started/
4,https://blog.graph.cool/introducing-the-graphcool-framework-d9edab2a7816
4,https://engineering.universe.com/introduction-to-concurrency-models-with-ruby-part-ii-c39c7e612bed
4,https://jeremykun.com/main-content/
4,https://medium.com/strava-engineering/rebuilding-the-segment-leaderboards-infrastructure-part-2-first-principles-of-a-new-system-cd2e77c82ba3
4,https://martinfowler.com/bliki/MachineJustification.html
4,https://tech.instacart.com/no-order-left-behind-no-shopper-left-idle-24ba0600f04f
4,https://tomassetti.me/best-programming-languages/
4,https://www.sciencealert.com/new-ligo-gravitational-wave-announcement-august-2017
4,http://www.bfilipek.com/2017/11/cpp17summary.html
4,https://www.pluralsight.com/guides/big-data/distributed-graph-computation-as-simple-as-it-gets-with-apache-storm
4,http://blog.klipse.tech/ocaml/2017/10/05/blog-ocaml.html
4,https://medium.com/strava-engineering/a-summer-of-strive-628b838d0d8c
4,https://www.sitepoint.com/how-to-get-rejected-by-yc-and-move-on-a-proven-framework/
4,http://www.red-lang.org
4,https://jeremykun.com/2013/02/08/why-there-is-no-hitchhikers-guide-to-mathematics-for-programmers/
4,https://hookrace.net/blog/nim-binary-size/
4,https://engineering.riotgames.com/news/blitzcrank-bot
4,https://www.raywenderlich.com/151018/unreal-engine-4-tutorial-beginners
4,https://www.pluralsight.com/guides/microsoft-net/property-copying-between-two-objects-using-reflection
4,https://jeremykun.com/2017/06/12/duality-for-the-svm/
4,https://philipwalton.com/articles/deploying-es2015-code-in-production-today/
4,https://jeremykun.com/2017/02/27/the-reasonable-effectiveness-of-the-multiplicative-weights-update-algorithm/
4,http://aakinshin.net/en/blog/dotnet/rider-nuget-search/
4,https://blog.nelhage.com/2012/03/why-node-js-is-cool/
4,https://engineering.shopify.com/blogs/engineering/how-shopify-uses-machine-learning-to-help-our-merchants-grow-their-business
4,https://www.pluralsight.com/guides/swift/data-structures-in-swift-part-2
4,https://developer.ibm.com/dwblog/2017/quantum-computing-coding-ibm-q-experience/
4,http://www.wilfred.me.uk/blog/2017/03/19/pattern-matching-in-emacs-lisp/
4,https://www.pluralsight.com/guides/software-engineering-best-practices/blockchain-architecture
4,https://www.pluralsight.com/guides/microsoft-net/configuring-asp-net-identity
4,https://developers.livechatinc.com/blog/agent-app-extension/
4,https://engineering.riotgames.com/news/trip-down-lol-graphics-pipeline
4,https://blog.jooq.org/2017/09/28/10-cool-sql-optimisations-that-do-not-depend-on-the-cost-model/
4,https://tech.small-improvements.com/2017/12/05/5-lessons-from-build-stuff-2017/
4,https://dave.cheney.net/2017/07/22/should-go-2-0-support-generics
4,https://open.blogs.nytimes.com/2017/01/10/https-on-nytimes-com/?module=BlogPost-Title&version=Blog%20Main&contentCollection=General&action=Click&pgtype=Blogs&region=Body
4,https://developer.okta.com/blog/2017/10/27/okta-oauth-zork
4,https://tech.small-improvements.com/2017/03/09/ladda-a-new-library-for-client-side-api-caching/
4,https://martinfowler.com/articles/products-over-projects.html
4,https://www.sitepoint.com/dom-manipulation-vanilla-javascript-no-jquery
4,https://drivy.engineering/code_simplicity_value_objects/
4,https://davidwalsh.name/neutrino
4,https://build.affinity.co/beyond-culture-fit-non-technical-hiring-criteria-for-engineers-c89c0fc82668
4,https://medium.com/airbnb-engineering/recent-web-performance-fixes-on-airbnb-listing-pages-6cd8d93df6f4
4,https://tympanus.net/codrops/2015/07/16/styling-svg-use-content-css/
4,http://tech.adroll.com/blog/data/2014/11/17/d-is-for-data-science.html
4,https://yahooeng.tumblr.com/post/155765242061/open-sourcing-screwdriver-yahoos-continuous
4,https://vladmihalcea.com/2017/02/14/how-does-a-relational-database-work/
4,https://medium.com/strava-engineering/stravas-lean-mean-testing-machine-8f31f67e8839
4,http://rocksdb.org/blog/2017/06/26/17-level-based-changes.html
4,https://yurichev.com/blog/symbolic/
4,https://medium.com/bbc-design-engineering/enabling-secure-http-for-bbc-online-media-4c8b597f69f
4,https://martinfowler.com/bliki/MonolithFirst.html
4,https://www.toptal.com/finance/financial-consultants/cryptocurrency-market?utm_campaign=blog_post_cryptocurrency&utm_medium=email&utm_source=blog_subscribers&utm_campaign=Toptal%20Engineering%20Blog&utm_source=hs_email&utm_medium=email&utm_content=55624734&_hsenc=p2ANqtz-_OG0O0MIs8OvVxmbWjLLRY3ABtLQi8KqNMk87fR-UCUK5yBYIHOHVrHspMiC8P7aOQzo0m7H081UzMkLQyAR81sWeuQjAWX4X7Tf9yTxvpKYyyBW8&_hsmi=55624734
4,https://medium.com/retailmenot-engineering/introducing-clojure-1c2ad0b90d21#.loljfk7c2
4,http://engineering.grab.com/grabs-front-end-study-guide
4,http://tech.gilt.com/leadership/2017/02/06/slack-and-voluntary-adoption
4,https://jeremykun.com/2014/02/08/introducing-elliptic-curves/?HN2
4,https://www.joelonsoftware.com/2001/10/14/in-defense-of-not-invented-here-syndrome/
4,https://crystal-lang.org/2017/12/19/this-is-not-a-new-years-resolution.html
4,https://jeremykun.com/2017/09/24/linear-programming-and-healthy-diets-part-2/
4,https://tomassetti.me/parsing-in-python
4,https://engineering.riotgames.com/news/determinism-league-legends-unified-clock
4,https://evilmartians.com/chronicles/evil-front-part-2
3,https://idontgetoutmuch.wordpress.com/2017/01/05/uk-south-korea-trade-a-bayesian-analysis/
3,https://blog.risingstack.com/survey-node-js-developers-struggle-with-debugging-and-downtimes/
3,https://8thlight.com/blog/nicole-carpenter/2017/03/06/to-minimize-downtime-prepare-for-chaos.html
3,https://codeblog.jonskeet.uk/2017/06/16/imposter-syndrome-part-1/
3,http://www.blackbytes.info/2017/02/weird-ruby/
3,https://medium.com/@elbrujohalcon/erlang-factory-lite-at-buenos-aires-bfa28b62b527#.ysianjqrl
3,https://www.sitepoint.com/using-preact-react-alternative/
3,http://tech.gilt.com/machine/learning/deep/learning/2016/12/22/deep-learning-at-gilt
3,https://www.sitepoint.com/how-to-build-a-twitter-follower-farmer-detection-app-with-restdb/
3,http://artsy.github.io/blog/2017/02/05/Retrospective-Swift-at-Artsy/
3,https://lg.io/2015/07/05/revised-and-much-faster-run-your-own-highend-cloud-gaming-service-on-ec2.html
3,https://developer.okta.com/blog/2017/12/21/spread-serverless-holiday-cheer
3,https://davidwalsh.name/css-focus
3,https://engineeringblog.yelp.com/2017/02/open-sourcing-yelp-love.html
3,https://engineeringblog.yelp.com/2017/08/auto-suppressing-tests-for-more-reliable-code-in-our-android-app.html
3,https://developer.ibm.com/dwblog/2017/mahout-spark-correlated-cross-occurences/
3,https://blog.sqreen.io/how-to-build-test-and-deploy-react-applications/
3,https://zapier.com/engineering/ansible-molecule/
3,https://benmccormick.org/2017/07/19/ten-things-javascript/
3,http://blog.honeybadger.io/common-rails-idioms-that-kill-database-performance/
3,https://semaphoreci.com/community/tutorials/writing-and-testing-an-event-sourcing-microservice-with-kafka-and-go
3,https://tomassetti.me/parsing-in-java/
3,https://www.raywenderlich.com/162654/scrum-one-bring-scrum-one-person-operation
3,https://techblog.commercetools.com/embracing-real-time-feature-toggling-in-your-react-application-a5e6052716a9
3,https://techblog.expedia.com/2016/03/07/how-expedia-finds-flights-a-detailed-view/
3,http://mherman.org/blog/2017/08/23/building-a-restful-api-with-koa-and-postgres#.WZ2A00YDCLs.hackernews
3,https://blog.sqreen.io/prevent-nosql-injections-mongodb-node-js/
3,https://www.thoughtworks.com/insights/blog/gender-why-are-you-asking-about-it
3,https://blog.nelhage.com/2010/05/software-and-lab-notebooks/
3,https://lambda.grofers.com/open-sourcing-codon-workflow-framework-for-building-aggregator-apis-f8e591a158b4
3,https://jack.ofspades.com/calendar-tetris-is-an-antipattern/
3,https://engineering.riotgames.com/news/evolution-security-riot
3,http://jelv.is/blog/Generating-Mazes-with-Inductive-Graphs/
3,https://www.sitepoint.com/dom-manipulation-vanilla-javascript-no-jquery/
3,https://blog.sqreen.io/amazon-emr-spark/
3,https://ariya.io/2017/03/squeezing-jpeg-images-with-guetzli
3,https://developer.ibm.com/dwblog/2017/lingmo/
3,https://murze.be/2017/11/beautiful-webapp-fetch-dns-records/
3,https://making.pusher.com/latency-working-set-ghc-gc-pick-two/
3,https://vladmihalcea.com/2017/04/10/how-to-get-started-with-cockroachdb/
3,http://huonw.github.io/blog/2014/06/error-handling-in-rust-knn-case-study/
3,https://www.pluralsight.com/guides/html-css/semantic-html
3,https://www.twilio.com/engineering/2011/04/22/why-twilio-wasnt-affected-by-todays-aws-issues
3,https://blog.graph.cool/graphql-api-gateway-graphql-native-1e46e4f179f7
3,https://developer.ibm.com/dwblog/2017/speed-innovation-for-developers/?cm_mmc=OSocial_HackerNews-_-Developer_Innovation-_-WW_WW-_-dwblog-120patterns
3,https://toddmotto.com/angular-decorators
3,https://www.darkcoding.net/software/facebooks-code-quality-problem/
3,https://benmccormick.org/2017/10/29/adequate-talks/
3,https://blogs.msdn.microsoft.com/pythonengineering/2017/08/25/python-updates-in-visual-studio-15-4-preview-1/
3,https://www.sitepoint.com/search-engine-node-elasticsearch/
3,https://medium.com/strava-engineering/working-remotely-at-strava-time-shifted-1077b5bdb119
3,http://mherman.org/blog/2017/05/11/developing-microservices-node-react-docker#.WUPpNztHNfY.hackernews
3,https://philipwalton.com/articles/how-we-track-pageviews-is-all-wrong/
3,https://yurichev.com/blog/SAT_backtrack/
3,https://vladmihalcea.com/2017/04/12/how-do-postgresql-advisory-locks-work/
3,https://benmccormick.org/2017/05/29/atom-tips/
3,https://blog.sqreen.io/building-a-dynamic-instrumentation-agent-for-node-js/
3,https://engineering.instagram.com/bringing-wide-color-to-instagram-5a5481802d7d#.y1e0m2d20
3,https://toddmotto.com/redux-typescript-store
3,https://semaphoreci.com/community/tutorials/end-to-end-testing-in-elixir-with-hound
3,https://zachholman.com/posts/goddamn-adults
3,https://joearms.github.io/published/2017-12-18-Calling-Elixir-From-Erlang.html
3,https://www.sitepoint.com/10-best-html-wysiwyg-plugins/
3,https://blog.graph.cool/how-do-graphql-remote-schemas-work-7118237c89d7
3,https://arstechnica.com/science/2017/02/gravitational-waves-going-beyond-ligo/
3,https://www.confluent.io/blog/messaging-single-source-truth/
3,http://code.flickr.net/2017/01/05/a-year-without-a-byte/
3,http://mherman.org/blog/2015/09/10/testing-node-js-with-mocha-and-chai#.WI23nj4YU_Q.hackernews
3,https://joshtronic.com/2016/12/18/8gb-showdown-linode-digitalocean-lightsail-vultr/
3,http://masnun.com/2015/11/13/python-generators-coroutines-native-coroutines-and-async-await.html
3,https://medium.com/walmartlabs/open-sourcing-lacinia-our-graphql-library-for-clojure-96a4ce5fc7b8#.l0ytzdxl1
3,https://engineering.instagram.com/bringing-wide-color-to-instagram
3,http://inaka.net/blog/2017/01/18/fast-reverse-geocoding-with-offline-geocoder/
3,http://tech.gilt.com/aws/2017/01/25/keep-an-eye-on-your-stack-with-cloudwatch-events-lambda
3,https://medium.com/walmartlabs/open-sourcing-lacinia-our-graphql-library-for-clojure-96a4ce5fc7b8
3,https://martinfowler.com/articles/dblogic.html
3,https://developer.ibm.com/dwblog/2017/hidden-figures/
3,https://hookrace.net/blog/time.gif
3,https://tympanus.net/codrops/css_reference/grid/
3,https://www.paypal-engineering.com/2017/05/17/paypal-bttn-for-commerce/
3,https://8thlight.com/blog/ray-hightower/2017/09/13/how-to-grow-a-user-group-remix.html
3,https://blog.risingstack.com/concurrency-and-parallelism-understanding-i-o/
3,http://eng.uber.com/ipv6/
3,https://engineering.vena.io/2017/09/13/is-it-possible-to-write-bug-free-code/
3,https://medium.com/bbc-design-engineering/powering-bbc-online-with-nanoservices-727840ba015b
3,https://heap.engineering/migrating-react-mobx-while-shipping-new-features/
3,https://developer.ibm.com/dwblog/interconnect-2017/
3,http://engineering.curalate.com/2017/09/26/tracing-services.html
3,https://medium.com/strava-engineering/fired-up-on-my-strava-internship-5b0c146de29f
3,https://www.pluralsight.com/guides/microsoft-net/using-angular-2-with-asp-net-core
3,https://ruslanspivak.com/lsbasi-part14/
3,https://www.sitepoint.com/shorthand-javascript-techniques/
3,https://developer.ibm.com/dwblog/2017/getting-going-blockchain/
3,https://data-artisans.com/blog/curious-case-broken-benchmark-revisiting-apache-flink-vs-databricks-runtime
3,https://developer.okta.com/blog/2017/08/17/why-jwts-suck-as-session-tokens
3,https://8thlight.com/blog/rabea-gleissner/2017/05/26/how-to-set-up-a-react-project.html
3,https://swizec.com/blog/reverse-engineered-hacker-news/swizec/7741
3,https://wecode.wepay.com/posts/streaming-databases-in-realtime-with-mysql-debezium-kafka
3,https://software.intel.com/en-us/blogs/2017/02/10/intel-announces-that-we-are-moving-from-beta-support-to-full-official-support-for
3,https://hashrocket.com/blog/posts/top-tweets-of-2016-with-elixir-and-ecto
3,https://www.theverge.com/2017/9/27/16368860/gravitational-waves-ligo-virgo-three-observatories-fourth-detection
3,https://engineering.instagram.com/bringing-wide-color-to-instagram-5a5481802d7d#.vttjl0cks
3,https://www.sitepoint.com/switching-from-react-to-cycle-js/
3,https://www.wix.engineering/single-post/2017/10/24/Is-Scala-Still-Relevant-Yup
3,https://www.igvita.com/2012/02/06/sstable-and-log-structured-storage-leveldb/
3,https://zachholman.com/posts/three-quotes-from-early-githubbers
3,https://blog.evernote.com/tech/2017/09/08/we-rebuilt-evernote-for-ios-in-swift/
3,https://blog.sqreen.io/diy-node-apm/
3,https://developer.ibm.com/dwblog/2017/cognitive-frameworks-festival/?cm_mmc=dw-_-social1706-_-hackernews-_-cognitivefestival
3,https://kinvolk.io/blog/2017/07/all-systems-go---the-userspace-linux-conference/
3,https://medium.com/bbc-design-engineering/http-2-is-easy-just-turn-it-on-34baad2d1fb1
3,https://hashrocket.com/blog/posts/format-your-elixir-code-now
3,https://tomassetti.me/domain-specific-languages/
3,https://developer.ibm.com/dwblog/2017/reactive-microservices/
3,https://swizec.com/blog/javascript-linters-bugs/swizec/7800
3,http://engineering.wayfair.com/2017/06/visual-search-with-deep-learning/
3,https://davidwalsh.name/thinking-javascript
3,https://martinfowler.com/bliki/BlueGreenDeployment.html
3,http://nikolay.rocks/2017-09-04-adopting-styled
3,https://semaphoreci.com/community/tutorials/5-tips-for-more-effective-capybara-tests
3,https://semaphoreci.com/community/tutorials/getting-started-with-mocking-in-python
3,https://engineering.instagram.com/let-your-code-type-hint-itself-introducing-open-source-monkeytype-a855c7284881
3,https://medium.com/walmartlabs/open-sourcing-lacinia-our-graphql-library-for-clojure-96a4ce5fc7b8#.90r9yx1rg
3,https://www.sitepoint.com/visualize-large-date-and-time-based-datasets-with-anystock/
3,https://blog.xmartlabs.com/2017/01/30/Github-2016-roundup/
3,https://swizec.com/blog/a-day-is-not-606024-seconds-long
3,https://engineering.vena.io/2017/04/12/whats-using-the-disk-space/
3,http://www.wilfred.me.uk/blog/2017/04/30/remacs-talk-transcript/
3,http://engineering.shapesecurity.com/2016/08/pokemon-go-api.html
3,https://tomassetti.me/difference-between-compiler-interpreter/
3,http://www.vertabelo.com/blog/notes-from-the-lab/business-logic-in-the-database-yes-or-no-it-depends
3,https://swizec.com/blog/how-i-got-boned-by-taxes-two-years-in-a-row/swizec/7582
3,https://engineering.mongodb.com/post/a-mongodb-engineering-response-to-the-anti-diversity-effort-manifesto
3,http://piotrpasich.com/introduction-bitcoin-for-developers/
3,https://philipwalton.com/articles/why-web-developers-need-to-care-about-interactivity/
3,https://davidwalsh.name/javascript-zip
3,https://yurichev.com/blog/CRC/
3,https://oleb.net/blog/2017/12/fixed-size-arrays/
3,https://www.sitepoint.com/node-js-best-practices-from-the-node-gurus/
3,https://www.goinggo.net/2017/06/for-range-semantics.html
3,https://www.pluralsight.com/guides/front-end-javascript/ui-state-management-with-redux-in-angular-2
3,https://vladmihalcea.com/2017/11/27/how-to-become-a-java-champion/
3,https://medium.com/strava-engineering/rebuilding-the-segment-leaderboards-infrastructure-part-3-design-of-the-new-system-39fdcf0d5eb4
3,https://snook.ca/archives/html_and_css/coding-css-for-context
3,https://engineering.squarespace.com/blog/2017/under-the-hood-ensuring-site-reliability
3,https://adambard.com/blog/getting-started-with-ocaml/
3,https://advancedweb.hu/2017/09/12/vim-using-undo-branches/
3,https://blog.jooq.org/2012/03/30/cross-join-a-nice-example-for-a-rarely-used-operation/
3,https://vladmihalcea.com/2017/12/19/how-to-bootstrap-jpa-programmatically-without-the-persistence-xml-configuration-file/
3,http://rocksdb.org/blog/2017/01/06/rocksdb-5-0-1-released.html
3,https://davidwalsh.name/retropie-graphical-guide
3,https://evilmartians.com/chronicles/evil-front-part-3
3,https://engineering.quora.com/Designing-Quoras-Interface-Translation-API?share=1
3,https://crystal-lang.org/
2,https://murze.be/2017/06/building-realtime-dashboard-powered-laravel-vue-2017-edition
2,https://engineering.quora.com/The-Quora-Engineering-Guilds?share=1
2,https://infrequently.org/2017/10/can-you-afford-it-real-world-web-performance-budgets/
2,http://iansommerville.com/systems-software-and-technology/reflections-on-learning-to-learn/
2,https://drivy.engineering/rails-console-spy/
2,https://www.igvita.com/2014/05/05/minimum-viable-block-chain/
2,https://toddmotto.com/building-tesla-range-calculator-angular-2-reactive-forms
2,https://rhettinger.wordpress.com/2011/05/26/super-considered-super/
2,https://kinvolk.io/blog/2017/09/an-update-on-gobpf---elf-loading-uprobes-more-program-types/
2,http://nikolay.rocks/2017-06-06-mythical-contributors
2,https://postmarkapp.com/blog/dont-send-unsubscribe-confirmation-emails
2,https://drivy.engineering/setting-up-vim-for-react/
2,https://www.theguardian.com/info/developer-blog/2017/sep/04/how-not-to-break-the-guardian-website
2,https://engineering.shopify.com/blogs/engineering/from-super-bowl-to-kylie-how-we-handle-massive-traffic-using-scriptable-load-balancers-part-ii
2,https://blog.discordapp.com/lessons-from-migrating-a-large-codebase-to-react-16-e60e49102aa6
2,https://drivy.engineering/story-of-a-junior-developer-at-drivy/
2,http://www.thecodedself.com/The-Difference-Between-an-Adapter-and-a-Wrapper/
2,https://medium.com/zendesk-engineering/how-zendesk-serves-tensorflow-models-in-production-751ee22f0f4b#.6vknq4iyt
2,https://www.thumbtack.com/engineering/scaling-postgresql-load-balancing-healthchecks/
2,http://engineering.gusto.com/memoization-in-ruby-made-easy/
2,https://engineering.gosquared.com/running-node-app-amazon-ecs
2,https://tomassetti.me/recognize-patterns-in-code/
2,https://drivy.engineering/continuous-integration/
2,https://blog.versioneye.com/2017/04/27/shazam-for-software-libraries/
2,https://www.ctl.io/developers/blog/post/what-is-docker-and-when-to-use-it/
2,https://www.pluralsight.com/guides/microsoft-net/asp-net-mvc-using-javascript-with-ajax-and-razor-partial-views
2,https://nickcraver.com/blog/2016/02/17/stack-overflow-the-architecture-2016-edition/
2,http://blog.hypriot.com/post/setup-simple-ci-pipeline-for-arm-images/
2,https://tomassetti.me/domain-specific-languages/?utm_content=bufferafc70&utm_medium=social&utm_source=twitter.com&utm_campaign=buffer
2,https://engineering.foursquare.com/fsq-io-open-sourcing-foursquares-production-codebase-af7563cbff31
2,https://www.periscopedata.com/blog/interactive-analytics-redshift-bigquery-snowflake.html
2,http://rocksdb.org/blog/2017/05/14/core-local-stats.html
2,https://medium.com/walmartlabs/building-object-store-storing-images-in-cassandra-walmart-scale-a6b9c02af593
2,https://blog.cloudera.com/blog/2015/12/common-probability-distributions-the-data-scientists-crib-sheet/
2,https://medium.com/bbc-design-engineering/how-we-grow-junior-developers-at-the-bbc-dc3054f7e390
2,https://engineering.semantics3.com/2017/02/28/questions-before-machine-learning/
2,https://codeblog.jonskeet.uk/2017/08/19/diagnosing-a-corner-case-tooling-bug
2,https://carlosbecker.com/posts/k8s-sandbox-costs/
2,https://blog.yld.io/2017/06/26/program-like-proteus/#.WVEWS7wrJsN
2,https://sites.google.com/site/steveyegge/google-secret-weapon
2,http://code.flickr.net/2017/03/07/introducing-similarity-search-at-flickr/?hn
2,https://engineering.quora.com/Semantic-Question-Matching-with-Deep-Learning?share=1
2,https://meowni.ca/posts/polymer-2-cheatsheet/
2,https://blog.graph.cool/extend-your-graphcool-api-with-resolvers-ca0f0270bca7
2,https://medium.com/@kirill_shevch/using-chef-and-capistrano-to-deploy-rails-application-on-ubuntu-16-04-fae1dfe0dd12
2,http://blog.joda.org/2017/05/java-se-9-jpms-automatic-modules.html
2,https://techblog.appnexus.com/a-keras-multithreaded-dataframe-generator-for-millions-of-image-files-84d3027f6f43
2,https://medium.com/walmartlabs/beyond-open-source-walmartlabs-e690c934fe35
2,https://benmccormick.org/2017/11/15/browser-compatibility-checkup/
2,https://techblog.expedia.com/2017/05/19/cloud-and-finance-lessons-learned/
2,https://www.toptal.com/algorithms/computability-theory-complexity?utm_campaign=blog_post_computability_theory_complexity&utm_medium=email&utm_source=blog_subscribers&utm_campaign=Toptal%20Engineering%20Blog&utm_source=hs_email&utm_medium=email&utm_content=57825011&_hsenc=p2ANqtz-9AcZcFDyip9Qpp8qSS0-jynSAuh97T8TChOcXB4dBLLQ79oPTKjBOyMnbBIx3jkCzjwUWUSOhGTXBiVgyeW8W65cz-cw&_hsmi=57825011
2,https://www.thoughtworks.com/insights/blog/implications-tech-stack-complexity-executives
2,https://yurichev.com/blog/rubik2/
2,https://www.raywenderlich.com/148569/unsafe-swift
2,https://8thlight.com/blog/georgina-mcfadyen/2017/01/19/common-code-smells.html
2,https://www.pluralsight.com/guides/php/create-charts-using-php-and-mongodb
2,http://engineering.vinted.com/2017/02/07/my-first-quarter-leading-a-team/
2,https://drivy.engineering/git-rebase-edit-history/
2,https://blog.yld.io/2017/04/19/hyperloglog-a-probabilistic-data-structure/
2,http://dtrace.org/blogs/ahl/2016/06/15/apple_and_zfs/
2,https://blog.nelhage.com/post/end-to-end-principle/
2,http://engineering.vinted.com/2017/06/05/sharding-out-elasticsearch/
2,https://convox.com/blog/challenges-of-efs/
2,https://blog.discordapp.com/how-discord-indexes-billions-of-messages-e3d5e9be866f#.ujfi9snhf
2,https://tomassetti.me/google-drive-automation-with-google-execution-api-filling-templates-programmatically-and-download-pdf-version/
2,https://engineering.tumblr.com/post/156934724082/how-i-code-now
2,https://engineering.upgrad.com/turn-your-website-testing-painless-with-chrome-and-firefox-headless-92b6f023d375
2,https://yahooeng.tumblr.com/post/157196488076/open-sourcing-tensorflowonspark-distributed-deep
2,https://yurichev.com/blog/set_cover/
2,http://engineering.grab.com/how-we-scaled-our-cache-and-got-a-good-nights-sleep
2,https://blog.graph.cool/all-you-need-to-know-about-apollo-client-2-7e27e36d62fd
2,https://yurichev.com/blog/CRC_cracker_Z3/
2,https://yurichev.com/blog/LCG_Z3/
2,https://deezer.io/engines-revving-for-my-first-hackathon-578cd661a24
2,https://developers.soundcloud.com/blog/a-better-model-of-data-ownership
2,https://engineering.squarespace.com/blog/2017/the-pillars-of-squarespace-services
2,https://postmarkapp.com/blog/announcing-lower-pricing-and-monthly-plans
2,https://appfolio-engineering.squarespace.com/appfolio-engineering/2017/5/24/how-is-ruby-different-in-japan
2,http://engineering.grab.com/the-data-and-science-behind-grabshare-part-i
2,https://www.goinggo.net/2017/10/the-behavior-of-channels.html
2,https://benmccormick.org/2017/02/26/running-jest-tests-before-each-git-commit/
2,https://buildingvts.com/one-way-data-flow-in-angularjs-1-6-453f97339ae3
2,https://tomassetti.me/antlr-and-the-web/
2,http://engineering.grab.com/dns-resolution-in-go-and-cgo
2,https://kinvolk.io/blog/2017/08/introducing-kube-spawn-a-tool-to-create-local-multi-node-kubernetes-clusters/
2,https://www.raywenderlich.com/148832/introduction-swift-package-manager
2,http://engineering.skybettingandgaming.com/2017/03/28/bettracker-typescript/
2,https://heap.engineering/decrypting-pgbouncers-diagnostic-information/
2,https://backtrace.io/blog/compile-once-debug-twice-picking-a-compiler-for-debuggability-1of3/
2,https://heap.engineering/migrating-react-mobx-without-rewrite/
2,http://engineering.grab.com/migrating-existing-datastores
2,http://eng.datafox.com/interviewing/2017/08/21/interview-advice/
2,https://8thlight.com/blog/jerome-goodrich/2017/01/17/Vim-and-TDD.html
2,https://developers.soundcloud.com/blog/inside-a-soundcloud-microservice
2,https://vladmihalcea.com/2017/09/25/the-hibernate-types-open-source-project-is-born/
2,http://coderoncode.com/tools/2017/04/16/vim-the-perfect-ide.html
2,http://code.hootsuite.com/row-stores-vs-column-stores-why-not-use-both/
2,https://blogs.msdn.microsoft.com/pythonengineering/2017/12/14/python-extension-for-visual-studio-code-version-0-9-0-now-available/
2,http://engineering.grab.com/deep-dive-into-ios-automation-at-grab-integration-testing
2,https://swizec.com/blog/cv-driven-development-shapes-industry/swizec/7869
2,https://developer.okta.com/blog/2017/08/28/developers-guide-to-docker-part-2
2,https://airtame.engineering/practical-services-monitoring-with-prometheus-and-docker-30abd3cf9603
2,https://meowni.ca/emoji-translate
2,https://engineering.shopify.com/232808527-surviving-flashes-of-high-write-traffic-using-scriptable-load-balancers-part-i
2,https://www.goinggo.net/2017/05/language-mechanics-on-stacks-and-pointers.html
2,https://medium.com/walmartlabs/electrode-native-the-platform-for-integrating-react-native-into-your-apps-129cbabda7b8
2,http://blog.honeybadger.io/ruby-s-unicode-support/
2,https://blog.booking.com/avoiding-phase-transitions-in-server-configuration.html
2,https://vladmihalcea.com/2017/01/31/a-beginners-guide-to-the-phantom-read-anomaly-and-how-it-differs-between-2pl-and-mvcc/
2,https://ariejan.net/2017/02/08/bitcoin-mining-anno-2017/
2,https://glebbahmutov.com/blog/pure-programming-with-hyper-app/
2,https://glebbahmutov.com/blog/cypress-tips-and-tricks/
2,http://tech.finn.no/2017/08/08/summerinterns-2017/
2,https://heap.engineering/basic-performance-analysis-saved-us-millions/
2,https://www.periscopedata.com/blog/redshift-maintenance.html
2,https://davidwalsh.name/search-swiftype
2,https://kinvolk.io/blog/2017/11/announcing-the-initial-release-of-rktlet-the-rkt-cri-implementation/
2,http://blog.honeybadger.io/introducing-our-sidekiq-cluster-script/?utm_source=hn&utm_medium=social&utm_campaign=blogpost
2,http://artsy.github.io/blog/2017/04/14/artsy-technology-stack-2017/
2,https://buildingvts.com/deep-learning-is-accessible-30c11792af8b
2,https://engineeringblog.yelp.com/2017/06/moving-yelps-core-business-search-to-elasticsearch.html
2,https://engineering.mongodb.com/post/when-switching-projects-check-your-assumptions-or-risk-disaster/
2,http://tech.oyster.com/delivering-a-great-i18n-experience-on-a-budget/
2,https://glebbahmutov.com/blog/mock-system-apis/
2,https://idontgetoutmuch.wordpress.com/2017/06/02/1090/
2,http://coderoncode.com/functional-programming/2017/04/23/you-should-learn-functional-programming-in-2017.html
2,https://www.pubnub.com/blog/announcing-rltm-js-a-universal-api-for-realtime-messaging/
2,http://artsy.github.io/
2,https://medium.com/@kirill_shevch/introduction-to-webpack-50303d687080
2,https://medium.com/zendesk-engineering/we-need-to-stop-being-short-sighted-and-start-hiring-junior-software-engineers-now-67278ce387e9#.xb2o7w825
2,https://www.pluralsight.com/guides/other/build-a-multiplayer-vr-app-that-works-in-realtime-in-less-than-10-minutes
2,http://engineering.vinted.com/2017/02/13/how-to-structure-code/
2,https://lambda.grofers.com/postmortem-outage-due-to-elasticsearchs-flexibility-and-our-carelessness-34999ab533d1
2,http://akaptur.com/blog/categories/python-internals/
2,https://tympanus.net/codrops/2016/09/29/transition-effect-with-css-masks/
2,https://www.codelitt.com/blog/my-first-10-minutes-on-a-server-primer-for-securing-ubuntu/
2,https://blog.graph.cool/graphql-databases-a-preview-into-the-future-of-graphcool-c1d4981383d9
2,https://engineering.tumblr.com/post/164826109535/building-the-tumblr-neue-post-format
2,https://murze.be/2017/04/dropbox-will-turn-off-v1-of-their-api-soon-its-time-to-update-your-php-application/
2,https://ericlippert.com/2013/01/
2,https://tomassetti.me/discovering-arcane-world-esoteric-programming-languages/
2,https://adambard.com/blog/domain-modeling-with-clojure-spec/
